"","siteID","AllOut_1","COut_1","COut_all_1","DEM_1","LANDCVI_binary_1","LANDCVI_multiple_1","MGVF_1","MOut_1","MOut_all_1","Relief_1","SLOPE_1","WC_Prec_1","WC_Temp_1","mean_ptemp","mean_pprec","mean_pDEM","mean_psed"
"1",1534,0.560000002384186,0,0,1022.62481689453,NA,3,87.75,0.560000002384186,0.560000002384186,669.645324707031,0.0564803145825863,46.7480278015137,1.6064977645874,26.1432882944743,1.67630191644033,200,3584
"2",1702,0.109999999403954,0,0,862.625854492188,NA,1,98.25,0.109999999403954,0.109999999403954,255.113708496094,0.113488584756851,40.0873565673828,2.72532081604004,26.7745187422808,1.62907132681678,235.294117647059,3584
"3",1785,0.25,0,0,907.862854003906,NA,1,88.5000076293945,0.25,0.25,331.094696044922,0.166625931859016,34.2514419555664,3.29515814781189,26.0483112335205,1.73469295766619,257.777777777778,3596.88888888889
"4",1786,0.170000001788139,0,0.0399999991059303,865.446166992188,NA,1,88.25,0.129999995231628,0.170000001788139,289.677520751953,0.0730009824037552,31.5264530181885,3.32338762283325,26.1852111816406,1.82475199699402,271.466666666667,3587.09333333333
"5",1950,0.180000007152557,0.0500000007450581,0.119999997317791,1564.29260253906,NA,3,89.7499923706055,0.109999999403954,0.109999999403954,1144.3955078125,0.0966494455933571,59.5693855285645,2.09185075759888,25.147407913208,2.05218329429626,488,3584
"6",1951,0.810000002384186,0.129999995231628,0.200000002980232,1183.86206054688,NA,3,99.25,0.740000009536743,0.769999980926514,1201.90576171875,0.181896105408669,42.7021942138672,4.90039873123169,25.2183373769124,1.98422212070889,413.333333333333,3584
"7",1952,1,0.72000002861023,0.930000007152557,929.643127441406,NA,1,85.2499923706055,0.0500000007450581,0.259999990463257,598.56982421875,0.1800187677145,33.0816535949707,5.62536001205444,26.5153650986521,1.83886743532984,280,3587.05263157895
"8",1955,0.860000014305115,0,0.77999997138977,1059.98388671875,NA,1,79.0000076293945,0.0799999982118607,0.860000014305115,612.057800292969,0.0561185926198959,32.6672058105469,3.8121829032898,21.2804159684615,2.11642849445343,152.727272727273,3584
"9",1956,0.75,0,0.430000007152557,991.845520019531,NA,1,85.2500076293945,0.319999992847443,0.75,319.935180664062,0.0589343756437302,31.9014301300049,3.80800294876099,21.8993892669678,2.00938010215759,120,3584
"10",1957,0.870000004768372,0.0299999993294477,0.839999973773956,848.819885253906,NA,1,87.7499847412109,0.0299999993294477,0.839999973773956,244.253021240234,0.0374741964042187,29.785816192627,4.15460824966431,21.3487997055054,2.10024241606394,83.3333333333333,3584
"11",1958,0.72000002861023,0,0.589999973773956,782.635559082031,1,2,75.9999923706055,0.129999995231628,0.72000002861023,290.581085205078,0.0336917899549007,31.2308330535889,4.4485330581665,21.0120009642381,2.13345882525811,107.692307692308,3584
"12",2035,0.610000014305115,0.419999986886978,0.550000011920929,1207.40490722656,NA,1,66.2500076293945,0.0799999982118607,0.109999999403954,1167.81359863281,0.261865496635437,29.6714000701904,5.79519033432007,25.9128604465061,1.67174037297567,206.666666666667,3584
"13",2042,0.370000004768372,0,0.100000001490116,822.1181640625,NA,1,91.7499923706055,0.270000010728836,0.370000004768372,284.546112060547,0.0550560429692268,26.8430500030518,6.82887935638428,23.4164848327637,1.93545532226562,220,3642
"14",2122,0.769999980926514,0.0199999995529652,0.680000007152557,882.369018554688,NA,1,59.5,0.0900000035762787,0.680000007152557,783.072814941406,0.0883231312036514,28.9946060180664,7.04086637496948,23.8731388092041,1.72043645381927,168,3607.2
"15",2123,0.740000009536743,0,0.379999995231628,977.513122558594,1,1,91.0000076293945,0.360000014305115,0.740000009536743,327.111511230469,0.0626242533326149,26.7514171600342,6.87908601760864,25.1013736620341,2.51221868861211,360,3589.11232876712
"16",2124,0.330000013113022,0,0.0900000035762787,759.477905273438,1,1,76.7499923706055,0.239999994635582,0.330000013113022,308.876556396484,0.0486669391393661,25.714786529541,6.90286350250244,25.5176377741009,2.45021200728142,365.312899106003,3593.43039591315
"17",2125,0.0599999986588955,0,0,773.492553710938,1,2,74.25,0.0599999986588955,0.0599999986588955,384.276885986328,0.0374263897538185,28.1643409729004,6.9104585647583,24.9145889282227,2.61878597736359,400,3642
"18",2126,0.0199999995529652,0,0,739.917907714844,1,2,92.75,0.0199999995529652,0.0199999995529652,289.447967529297,0.0529163107275963,30.0253067016602,7.62640380859375,25.6013162340437,2.37314214025225,316.571428571429,3593.94285714286
"19",2203,0.0500000007450581,0.0199999995529652,0.0500000007450581,1938.76586914062,NA,3,82.5,0,0,1445.33325195312,0.201937109231949,38.3537101745605,4.05082511901855,22.1834735870361,2.08918380737305,200,3584
