"","siteID","colls","temp","prec","DEM"
"1","1534",46090,1.44999980926514,47.8333320617676,934.247863769531
"2","1534",46091,1.46666646003723,47.5833320617676,912.286010742188
"3","1534",46093,1.14999997615814,48.6666679382324,1148.09118652344
"4","1534",NA,NA,NA,NA
"5","1534",NA,NA,NA,NA
"6","1534",NA,NA,NA,NA
"7","1534",NA,NA,NA,NA
"8","1534",NA,NA,NA,NA
"9","1534",NA,NA,NA,NA
"10","1534",NA,NA,NA,NA
"11","1534",NA,NA,NA,NA
"12","1534",NA,NA,NA,NA
"13","1534",NA,NA,NA,NA
"14","1534",NA,NA,NA,NA
"15","1534",NA,NA,NA,NA
"16","1534",NA,NA,NA,NA
"17","1534",NA,NA,NA,NA
"18","1534",NA,NA,NA,NA
"19","1534",NA,NA,NA,NA
"20","1534",NA,NA,NA,NA
"21","1534",NA,NA,NA,NA
"22","1534",NA,NA,NA,NA
"23","1534",NA,NA,NA,NA
"24","1534",NA,NA,NA,NA
"25","1534",NA,NA,NA,NA
"26","1534",NA,NA,NA,NA
"27","1534",NA,NA,NA,NA
"28","1534",NA,NA,NA,NA
"29","1534",NA,NA,NA,NA
"30","1534",NA,NA,NA,NA
"31","1702",14569,3.03333330154419,39.5,847.446411132812
"32","1702",64353,3.2333333492279,35.5833320617676,813.553588867188
"33","1702",188840,3.1416666507721,38.5,790.733581542969
"34","1702",NA,NA,NA,NA
"35","1702",NA,NA,NA,NA
"36","1702",NA,NA,NA,NA
"37","1702",NA,NA,NA,NA
"38","1702",NA,NA,NA,NA
"39","1702",NA,NA,NA,NA
"40","1702",NA,NA,NA,NA
"41","1702",NA,NA,NA,NA
"42","1702",NA,NA,NA,NA
"43","1702",NA,NA,NA,NA
"44","1702",NA,NA,NA,NA
"45","1702",NA,NA,NA,NA
"46","1702",NA,NA,NA,NA
"47","1702",NA,NA,NA,NA
"48","1702",NA,NA,NA,NA
"49","1702",NA,NA,NA,NA
"50","1702",NA,NA,NA,NA
"51","1702",NA,NA,NA,NA
"52","1702",NA,NA,NA,NA
"53","1702",NA,NA,NA,NA
"54","1702",NA,NA,NA,NA
"55","1702",NA,NA,NA,NA
"56","1702",NA,NA,NA,NA
"57","1702",NA,NA,NA,NA
"58","1702",NA,NA,NA,NA
"59","1702",NA,NA,NA,NA
"60","1702",NA,NA,NA,NA
"61","1785",11917,3.21666669845581,35.1666679382324,824.172973632812
"62","1785",11918,2.93333315849304,37.4166679382324,860.897644042969
"63","1785",45876,3.33333349227905,34.0833320617676,769.272216796875
"64","1785",45877,3.48333358764648,33.8333320617676,757.135559082031
"65","1785",47127,3.66666650772095,33.5,770.56103515625
"66","1785",47128,3.21666669845581,35.1666679382324,824.172973632812
"67","1785",52680,3.15833330154419,35.1666679382324,861.279052734375
"68","1785",NA,NA,NA,NA
"69","1785",NA,NA,NA,NA
"70","1785",NA,NA,NA,NA
"71","1785",NA,NA,NA,NA
"72","1785",NA,NA,NA,NA
"73","1785",NA,NA,NA,NA
"74","1785",NA,NA,NA,NA
"75","1785",NA,NA,NA,NA
"76","1785",NA,NA,NA,NA
"77","1785",NA,NA,NA,NA
"78","1785",NA,NA,NA,NA
"79","1785",NA,NA,NA,NA
"80","1785",NA,NA,NA,NA
"81","1785",NA,NA,NA,NA
"82","1785",NA,NA,NA,NA
"83","1785",NA,NA,NA,NA
"84","1785",NA,NA,NA,NA
"85","1785",NA,NA,NA,NA
"86","1785",NA,NA,NA,NA
"87","1785",NA,NA,NA,NA
"88","1785",NA,NA,NA,NA
"89","1785",NA,NA,NA,NA
"90","1785",NA,NA,NA,NA
"91","1786",11898,3.7333333492279,32.75,742.039672851562
"92","1786",14630,3.44166684150696,33.5,776.976745605469
"93","1786",14631,3.44166684150696,33.5,776.976745605469
"94","1786",14632,3.44166684150696,33.5,776.976745605469
"95","1786",14633,3.44166684150696,33.5,776.976745605469
"96","1786",14634,3.44166684150696,33.5,776.976745605469
"97","1786",14635,3.44166684150696,33.5,776.976745605469
"98","1786",14636,3.44166684150696,33.5,776.976745605469
"99","1786",14637,3.44166684150696,33.5,776.976745605469
"100","1786",14638,3.44166684150696,33.5,776.976745605469
"101","1786",47130,3.29999995231628,34.5,843.673217773438
"102","1786",64628,3.45833349227905,33.5833320617676,812.499450683594
"103","1786",168404,3.49999976158142,34.0833320617676,800.531982421875
"104","1786",172371,3.59999990463257,33.8333320617676,800.606201171875
"105","1786",227001,3.15833330154419,34,824.015319824219
"106","1786",NA,NA,NA,NA
"107","1786",NA,NA,NA,NA
"108","1786",NA,NA,NA,NA
"109","1786",NA,NA,NA,NA
"110","1786",NA,NA,NA,NA
"111","1786",NA,NA,NA,NA
"112","1786",NA,NA,NA,NA
"113","1786",NA,NA,NA,NA
"114","1786",NA,NA,NA,NA
"115","1786",NA,NA,NA,NA
"116","1786",NA,NA,NA,NA
"117","1786",NA,NA,NA,NA
"118","1786",NA,NA,NA,NA
"119","1786",NA,NA,NA,NA
"120","1786",NA,NA,NA,NA
"121","1950",14499,1.23333323001862,56.25,1922.67712402344
"122","1950",157188,5.01666688919067,42.3333320617676,1177.87963867188
"123","1950",167799,3.85000014305115,45.75,1338.64196777344
"124","1950",191308,4.94999980926514,42.75,1181.39184570312
"125","1950",NA,NA,NA,NA
"126","1950",NA,NA,NA,NA
"127","1950",NA,NA,NA,NA
"128","1950",NA,NA,NA,NA
"129","1950",NA,NA,NA,NA
"130","1950",NA,NA,NA,NA
"131","1950",NA,NA,NA,NA
"132","1950",NA,NA,NA,NA
"133","1950",NA,NA,NA,NA
"134","1950",NA,NA,NA,NA
"135","1950",NA,NA,NA,NA
"136","1950",NA,NA,NA,NA
"137","1950",NA,NA,NA,NA
"138","1950",NA,NA,NA,NA
"139","1950",NA,NA,NA,NA
"140","1950",NA,NA,NA,NA
"141","1950",NA,NA,NA,NA
"142","1950",NA,NA,NA,NA
"143","1950",NA,NA,NA,NA
"144","1950",NA,NA,NA,NA
"145","1950",NA,NA,NA,NA
"146","1950",NA,NA,NA,NA
"147","1950",NA,NA,NA,NA
"148","1950",NA,NA,NA,NA
"149","1950",NA,NA,NA,NA
"150","1950",NA,NA,NA,NA
"151","1951",34743,5.17500019073486,35.4166679382324,975.273193359375
"152","1951",64786,5.375,40.4166679382324,1146.71789550781
"153","1951",64791,5.05000019073486,40.6666679382324,1131.80639648438
"154","1951",71484,5.33333349227905,40.4166679382324,1156.99291992188
"155","1951",167797,5.875,35.5,998.63525390625
"156","1951",NA,NA,NA,NA
"157","1951",NA,NA,NA,NA
"158","1951",NA,NA,NA,NA
"159","1951",NA,NA,NA,NA
"160","1951",NA,NA,NA,NA
"161","1951",NA,NA,NA,NA
"162","1951",NA,NA,NA,NA
"163","1951",NA,NA,NA,NA
"164","1951",NA,NA,NA,NA
"165","1951",NA,NA,NA,NA
"166","1951",NA,NA,NA,NA
"167","1951",NA,NA,NA,NA
"168","1951",NA,NA,NA,NA
"169","1951",NA,NA,NA,NA
"170","1951",NA,NA,NA,NA
"171","1951",NA,NA,NA,NA
"172","1951",NA,NA,NA,NA
"173","1951",NA,NA,NA,NA
"174","1951",NA,NA,NA,NA
"175","1951",NA,NA,NA,NA
"176","1951",NA,NA,NA,NA
"177","1951",NA,NA,NA,NA
"178","1951",NA,NA,NA,NA
"179","1951",NA,NA,NA,NA
"180","1951",NA,NA,NA,NA
"181","1952",14502,4.90000009536743,33,981.74853515625
"182","1952",46436,4.93333339691162,34,1275.78210449219
"183","1952",52071,4.875,32.5833320617676,973.828857421875
